IDX,CNT,SH,DF,FT,TOV,REB,AST,STL,BLK
188.0,1974,1.7999999999999998,0.560790273556231,1.0617021276595744,1.9933130699088142,0.28358662613981767,0.5,0.3696048632218845,0.25000000000000006
68.0,546171,1.7999999999999998,0.9101839899958072,1.5717654360996827,1.350790137154847,0.2736577006102484,0.27467038711319347,0.24767151679602176,0.24999972536073867
432.0,453707,1.8,0.8856621123324083,0.8705210631530921,1.1347742044976161,0.22165428349132812,0.2202143674221469,0.2527441718994858,0.24999944898359516
188.0,120,1.7999999999999998,0.8099999999999999,0.74,1.9999999999999996,0.335,0.5,0.475,0.25000000000000006
102.0,2,1.7999999999999998,0.9999999999999999,0.5,1.6999999999999997,0.5,0.5,0.5,0.45
68.0,818354,1.8,1.2067519679747394,1.3695025624607442,1.3027138622161067,0.26307832551683014,0.26375749370077006,0.2487251238461595,0.24999572312226742
432.0,181622,1.7999999999999998,1.1745785202233208,0.6928791666207837,0.9971022232989395,0.1906112695598551,0.187971721487485,0.25572122319983265,0.25001156247591155
102.0,24,1.7999999999999998,1.2166666666666666,0.5,0.8333333333333331,0.5,0.5,0.5,0.325
432.0,19776,1.7999999999999998,1.4466221682847895,0.5975273058252427,0.7993628640776699,0.11205501618122977,0.10273563915857606,0.2644265776699029,0.24994437702265376
68.0,980224,1.7999999999999998,1.5034404381039432,1.2595889306933923,1.2578249461347608,0.25282547662575083,0.25298370576521284,0.24970710776312355,0.2500007141224863
68.0,999994,1.7999999999999998,1.8037190223141335,1.2464998789992738,1.2504573027438162,0.24998629991779953,0.2499882999297996,0.24999769998619992,0.25000000000000006
432.0,6,1.7999999999999998,1.7,0.6,0.5,0.0,0.0,0.5,0.25
68.0,394255,1.8193861840686865,1.7217125971769536,1.3930364865379004,1.321253503443203,0.2651309431712978,0.26573080874053595,0.24854193352018367,0.2499986049637925
432.0,605745,1.8999999999999997,0.5527814509405773,1.1511187050656628,1.2071528448439524,0.24011622052183676,0.23976871455810617,0.2509493268619634,0.25000156831670095
432.0,673033,1.8999999999999997,0.8002499134514949,1.0203083652658933,1.1734772291997568,0.231475722587154,0.2304404093112819,0.2518135069157085,0.25000542321104613
68.0,326967,1.8999999999999997,0.8194313187569388,1.7128664360623547,1.4066248275819881,0.28837772619255153,0.29027027192346627,0.246271336251059,0.24998761342887818
432.0,378269,1.8999999999999997,1.1018341444844806,0.8199905358356091,1.103132162561563,0.21481776196304747,0.2132537955793364,0.25343208140238827,0.24999960345679928
68.0,621731,1.9,1.1116278583503154,1.5067387664440084,1.3362063336072996,0.271270211715356,0.2723439879948081,0.2479118782881986,0.25000024126189624
432.0,103087,1.8999999999999997,1.3920862960412077,0.685035940516263,0.9218029431451104,0.1628604964738522,0.15758728064644428,0.25860389767865977,0.2500092155169905
68.0,896913,1.8999999999999997,1.4113061133019589,1.3115485002447282,1.2873932031311843,0.2600537621820623,0.26063263661023983,0.24900954719131066,0.24999938678556338
68.0,996389,1.8999999999999997,1.7108691484952159,1.249287677804552,1.2536079784100385,0.2506796040502254,0.2506971674717405,0.24992226931449465,0.24999834402025714
432.0,3611,1.8999999999999997,1.671337579617834,0.6055663251176959,0.6412628080864027,0.061146496815286625,0.05596787593464415,0.27139296593741347,0.2503461644973692
68.0,636040,1.9015407835985154,1.9305917866800828,1.301766555562543,1.2617311804289038,0.252085088988114,0.25209861015030505,0.24980865983271494,0.24999984277718387
432.0,363960,1.9999999999999998,0.5115353335531377,1.1513320145070884,1.235723980657215,0.246279261457303,0.24632487086493024,0.25033657544785143,0.25000027475546766
432.0,861857,1.9999999999999996,0.7101647953198732,1.154462515243248,1.2017059674632797,0.2391940890426138,0.23855871681729104,0.2510633434548887,0.2500012182995555
68.0,138143,1.9999999999999996,0.7345221980122046,1.827445473169107,1.531564393418414,0.31807112919221386,0.321487878502711,0.2433789623795632,0.24999529473082244
432.0,597171,1.9999999999999996,1.0139445820376407,0.967380867456725,1.160485187659816,0.22817534675997328,0.22724579726744937,0.2521321363562531,0.2500004186405569
68.0,402829,1.9999999999999993,1.0163938048154426,1.662587847448917,1.3801903537232918,0.28212938989000297,0.28369506664118027,0.24683476115175423,0.24999838641210043
432.0,284986,1.9999999999999996,1.3185581046086472,0.784981718400202,1.0581747875334224,0.20086390208641827,0.19809674861221255,0.25476269009705743,0.24999684195013092
68.0,715014,1.9999999999999998,1.3154458514099023,1.431750427264361,1.3273695340231098,0.2696235318469289,0.2706912032491671,0.24810059663167439,0.25000125871661255
432.0,45396,1.9999999999999998,1.609785003083972,0.6608820160366552,0.8043307780421182,0.13320997444708788,0.1277249096836726,0.2618270332187858,0.2500308397215614
68.0,954604,1.9999999999999996,1.6181124319613156,1.2753235896769757,1.2736458259131533,0.25555895428889885,0.25582105249925624,0.24943777734013267,0.24999895244520243
