"GameId","Date","HomeTeamId","AwayTeamId","HomePoints","AwayPoints","HomePossessions","AwayPossessions","HomeTeamAbbreviation","AwayTeamAbbreviation"
"0022000248","2021-01-23","1610612756","1610612743",112,120,111,112,"PHX","DEN"
"0022000249","2021-01-24","1610612754","1610612761",102,107,100,99,"IND","TOR"
"0022000251","2021-01-24","1610612746","1610612760",108,100,99,97,"LAC","OKC"
"0022000250","2021-01-24","1610612738","1610612739",141,103,108,107,"BOS","CLE"
"0022000252","2021-01-24","1610612753","1610612766",104,107,94,96,"ORL","CHA"
"0022000253","2021-01-24","1610612759","1610612764",121,101,102,100,"SAS","WAS"
"0022000257","2021-01-25","1610612765","1610612755",119,104,95,95,"DET","PHI"
"0022000259","2021-01-25","1610612753","1610612766",117,108,101,101,"ORL","CHA"
"0022000261","2021-01-25","1610612739","1610612747",108,115,96,97,"CLE","LAL"
"0022000262","2021-01-25","1610612741","1610612738",103,119,100,100,"CHI","BOS"
"0022000267","2021-01-25","1610612757","1610612760",122,125,99,98,"POR","OKC"
"0022000269","2021-01-26","1610612745","1610612764",107,88,104,103,"HOU","WAS"
"0022000271","2021-01-27","1610612766","1610612754",106,116,94,95,"CHA","IND"
"0022000256","2021-01-24","1610612757","1610612752",116,113,95,95,"POR","NYK"
"0022000258","2021-01-25","1610612754","1610612761",129,114,100,102,"IND","TOR"
"0022000260","2021-01-25","1610612751","1610612748",98,85,93,94,"BKN","MIA"
"0022000265","2021-01-25","1610612742","1610612743",113,117,95,94,"DAL","DEN"
"0022000266","2021-01-25","1610612744","1610612750",130,108,104,105,"GSW","MIN"
"0022000268","2021-01-26","1610612737","1610612746",108,99,98,96,"ATL","LAC"
"0022000270","2021-01-26","1610612762","1610612752",108,94,91,91,"UTA","NYK"
"0022000272","2021-01-27","1610612739","1610612765",122,107,102,102,"CLE","DET"
"0022000275","2021-01-27","1610612748","1610612743",82,109,94,95,"MIA","DEN"
"0022000277","2021-01-27","1610612761","1610612749",108,115,99,99,"TOR","MIL"
"0022000279","2021-01-27","1610612740","1610612764",124,106,98,98,"NOP","WAS"
"0022000282","2021-01-27","1610612762","1610612742",116,104,96,94,"UTA","DAL"
"0022000287","2021-01-28","1610612745","1610612757",104,101,99,98,"HOU","POR"
"0022000285","2021-01-28","1610612748","1610612746",105,109,97,97,"MIA","LAC"
"0022000288","2021-01-29","1610612766","1610612754",108,105,97,98,"CHA","IND"
"0022000291","2021-01-29","1610612752","1610612739",102,81,90,90,"NYK","CLE"
"0022000293","2021-01-29","1610612740","1610612749",131,126,103,102,"NOP","MIL"
"0022000294","2021-01-29","1610612750","1610612755",94,118,102,100,"MIN","PHI"
"0022000296","2021-01-29","1610612759","1610612743",119,109,97,97,"SAS","DEN"
"0022000298","2021-01-30","1610612741","1610612757",122,123,93,94,"CHI","POR"
"0022000302","2021-01-30","1610612738","1610612747",95,96,94,93,"BOS","LAL"
"0022000303","2021-01-30","1610612742","1610612756",105,111,97,96,"DAL","PHX"
"0022000308","2021-01-31","1610612752","1610612746",115,129,92,93,"NYK","LAC"
"0022000307","2021-01-31","1610612754","1610612755",110,119,100,99,"IND","PHI"
"0022000310","2021-01-31","1610612764","1610612751",149,146,112,111,"WAS","BKN"
"0022000313","2021-02-01","1610612737","1610612747",99,107,93,93,"ATL","LAL"
"0022000312","2021-02-01","1610612739","1610612750",100,98,95,95,"CLE","MIN"
"0022000316","2021-02-01","1610612749","1610612757",134,106,104,104,"MIL","POR"
"0022000318","2021-02-01","1610612760","1610612745",106,136,105,104,"OKC","HOU"
"0022000320","2021-02-01","1610612759","1610612763",102,133,101,99,"SAS","MEM"
"0022000324","2021-02-02","1610612751","1610612746",124,120,98,98,"BKN","LAC"
"0022000559","2021-02-02","1610612764","1610612757",121,132,97,98,"WAS","POR"
"0022000326","2021-02-02","1610612744","1610612738",107,111,97,96,"GSW","BOS"
"0022000329","2021-02-03","1610612749","1610612754",130,110,106,107,"MIL","IND"
"0022000328","2021-02-03","1610612739","1610612746",99,121,93,95,"CLE","LAC"
"0022000332","2021-02-03","1610612741","1610612752",103,107,96,97,"CHI","NYK"
"0022000334","2021-02-03","1610612759","1610612750",111,108,99,99,"SAS","MIN"
"0022000336","2021-02-03","1610612758","1610612738",116,111,100,99,"SAC","BOS"
"0022000339","2021-02-04","1610612742","1610612744",116,147,101,100,"DAL","GSW"
"0022000340","2021-02-04","1610612763","1610612745",103,115,96,98,"MEM","HOU"
"0022000343","2021-02-05","1610612754","1610612740",113,114,96,93,"IND","NOP"
"0022000345","2021-02-05","1610612751","1610612761",117,123,99,99,"BKN","TOR"
"0022000342","2021-02-05","1610612766","1610612762",121,138,103,103,"CHA","UTA"
"0022000348","2021-02-05","1610612760","1610612750",103,106,100,99,"OKC","MIN"
"0022000350","2021-02-05","1610612746","1610612738",115,119,96,94,"LAC","BOS"
"0022000352","2021-02-06","1610612758","1610612743",119,114,98,96,"SAC","DEN"
"0022000274","2021-01-27","1610612737","1610612751",128,132,102,103,"ATL","BKN"
"0022000276","2021-01-27","1610612755","1610612747",107,106,93,94,"PHI","LAL"
"0022000280","2021-01-27","1610612759","1610612738",110,106,100,98,"SAS","BOS"
"0022000281","2021-01-27","1610612756","1610612760",97,102,100,100,"PHX","OKC"
"0022000283","2021-01-27","1610612744","1610612750",123,111,104,104,"GSW","MIN"
"0022000286","2021-01-28","1610612756","1610612744",114,93,102,103,"PHX","GSW"
"0022000290","2021-01-29","1610612764","1610612737",100,116,100,100,"WAS","ATL"
"0022000292","2021-01-29","1610612761","1610612758",124,126,100,100,"TOR","SAC"
"0022000289","2021-01-29","1610612753","1610612746",90,116,97,99,"ORL","LAC"
"0022000295","2021-01-29","1610612760","1610612751",125,147,105,105,"OKC","BKN"
"0022000297","2021-01-29","1610612762","1610612742",120,101,97,97,"UTA","DAL"
"0022000299","2021-01-30","1610612766","1610612749",126,114,98,99,"CHA","MIL"
"0022000301","2021-01-30","1610612748","1610612758",105,104,93,94,"MIA","SAC"
"0022000304","2021-01-30","1610612759","1610612763",112,129,99,99,"SAS","MEM"
"0022000305","2021-01-30","1610612744","1610612765",118,91,99,98,"GSW","DET"
"0022000306","2021-01-31","1610612743","1610612762",128,117,97,97,"DEN","UTA"
"0022000309","2021-01-31","1610612761","1610612753",115,102,98,96,"TOR","ORL"
"0022000311","2021-01-31","1610612750","1610612739",109,104,100,99,"MIN","CLE"
"0022000314","2021-02-01","1610612748","1610612766",121,129,107,106,"MIA","CHA"
"0022000315","2021-02-01","1610612741","1610612752",110,102,98,98,"CHI","NYK"
"0022000317","2021-02-01","1610612740","1610612758",109,118,102,100,"NOP","SAC"
"0022000319","2021-02-01","1610612742","1610612756",108,109,98,97,"DAL","PHX"
"0022000323","2021-02-02","1610612753","1610612761",108,123,100,99,"ORL","TOR"
"0022000322","2021-02-02","1610612754","1610612763",134,116,103,104,"IND","MEM"
"0022000325","2021-02-02","1610612762","1610612765",117,105,100,99,"UTA","DET"
"0022000327","2021-02-03","1610612766","1610612755",111,118,102,102,"CHA","PHI"
"0022000330","2021-02-03","1610612737","1610612742",116,122,101,100,"ATL","DAL"
"0022000331","2021-02-03","1610612748","1610612764",100,103,97,98,"MIA","WAS"
"0022000333","2021-02-03","1610612760","1610612745",104,87,108,107,"OKC","HOU"
"0022000335","2021-02-03","1610612740","1610612756",123,101,92,93,"NOP","PHX"
"0022000338","2021-02-04","1610612737","1610612762",91,112,96,97,"ATL","UTA"
"0022000337","2021-02-04","1610612755","1610612757",105,121,100,101,"PHI","POR"
"0022000341","2021-02-04","1610612747","1610612743",114,93,95,96,"LAL","DEN"
"0022000344","2021-02-05","1610612753","1610612741",123,119,99,99,"ORL","CHI"
"0022000346","2021-02-05","1610612739","1610612749",105,123,101,102,"CLE","MIL"
"0022000347","2021-02-05","1610612748","1610612764",122,95,100,100,"MIA","WAS"
"0022000351","2021-02-06","1610612752","1610612757",110,99,93,95,"NYK","POR"
"0022000353","2021-02-06","1610612753","1610612741",92,118,94,95,"ORL","CHI"
"0022000356","2021-02-06","1610612737","1610612761",132,121,99,99,"ATL","TOR"
"0022000357","2021-02-06","1610612739","1610612749",99,124,97,99,"CLE","MIL"
"0022000358","2021-02-06","1610612745","1610612759",106,111,101,101,"HOU","SAS"
"0022000359","2021-02-06","1610612760","1610612750",120,118,101,101,"OKC","MIN"
"0022000360","2021-02-06","1610612742","1610612744",134,132,105,104,"DAL","GSW"
"0022000355","2021-02-06","1610612740","1610612763",118,109,96,95,"NOP","MEM"
"0022000215","2021-02-07","1610612766","1610612764",119,97,100,101,"CHA","WAS"
"0022000361","2021-02-06","1610612747","1610612765",135,129,115,116,"LAL","DET"
"0022000363","2021-02-07","1610612754","1610612762",95,103,98,97,"IND","UTA"
"0022000364","2021-02-07","1610612752","1610612748",103,109,93,92,"NYK","MIA"
"0022000365","2021-02-07","1610612756","1610612738",100,91,88,87,"PHX","BOS"
"0022000366","2021-02-07","1610612746","1610612758",110,113,101,101,"LAC","SAC"
"0022000367","2021-02-08","1610612766","1610612745",119,94,97,96,"CHA","HOU"
"0022000370","2021-02-08","1610612742","1610612750",127,122,102,102,"DAL","MIN"
"0022000372","2021-02-08","1610612756","1610612739",119,113,94,93,"PHX","CLE"
"0022000374","2021-02-08","1610612747","1610612760",119,112,110,110,"LAL","OKC"
"0022000376","2021-02-09","1610612748","1610612752",98,96,91,91,"MIA","NYK"
"0022000378","2021-02-09","1610612759","1610612744",91,114,98,99,"SAS","GSW"
"0022000380","2021-02-09","1610612757","1610612753",106,97,98,97,"POR","ORL"
"0022000382","2021-02-10","1610612764","1610612761",115,137,105,104,"WAS","TOR"
"0022000383","2021-02-10","1610612751","1610612754",104,94,93,93,"BKN","IND"
"0022000387","2021-02-10","1610612750","1610612746",112,119,98,97,"MIN","LAC"
"0022000388","2021-02-10","1610612743","1610612739",133,95,99,99,"DEN","CLE"
"0022000390","2021-02-10","1610612747","1610612760",114,113,106,107,"LAL","OKC"
"0022000398","2021-02-11","1610612738","1610612761",120,106,101,99,"BOS","TOR"
"0022000393","2021-02-11","1610612744","1610612753",111,105,100,100,"GSW","ORL"
"0022000395","2021-02-12","1610612766","1610612750",120,114,102,102,"CHA","MIN"
"0022000397","2021-02-12","1610612737","1610612759",114,125,104,103,"ATL","SAS"
"0022000400","2021-02-12","1610612741","1610612746",106,125,96,96,"CHI","LAC"
"0022000401","2021-02-12","1610612743","1610612760",97,95,95,93,"DEN","OKC"
"0022000403","2021-02-12","1610612747","1610612763",115,105,100,99,"LAL","MEM"
"0022000407","2021-02-13","1610612737","1610612754",113,125,102,102,"ATL","IND"
"0022000409","2021-02-13","1610612744","1610612751",117,134,106,106,"GSW","BKN"
"0022000560","2021-02-14","1610612764","1610612738",104,91,105,104,"WAS","BOS"
"0022000414","2021-02-14","1610612766","1610612759",110,122,102,100,"CHA","SAS"
"0022000411","2021-02-14","1610612742","1610612757",118,121,93,94,"DAL","POR"
"0022000417","2021-02-14","1610612756","1610612753",109,90,99,97,"PHX","ORL"
"0022000418","2021-02-14","1610612758","1610612763",110,124,101,100,"SAC","MEM"
"0022000420","2021-02-15","1610612754","1610612741",112,120,114,114,"IND","CHI"
"0022000422","2021-02-15","1610612752","1610612737",123,112,94,94,"NYK","ATL"
"0022000424","2021-02-15","1610612744","1610612739",129,98,103,103,"GSW","CLE"
"0022000426","2021-02-15","1610612758","1610612751",125,136,97,99,"SAC","BKN"
"0022000430","2021-02-16","1610612749","1610612761",113,124,104,104,"MIL","TOR"
"0022000432","2021-02-16","1610612760","1610612757",104,115,96,98,"OKC","POR"
"0022000436","2021-02-17","1610612753","1610612752",107,89,99,99,"ORL","NYK"
"0022000439","2021-02-17","1610612755","1610612745",118,113,107,107,"PHI","HOU"
"0022000440","2021-02-17","1610612750","1610612754",128,134,111,110,"MIN","IND"
"0022000441","2021-02-17","1610612740","1610612757",124,126,94,95,"NOP","POR"
"0022000443","2021-02-17","1610612744","1610612748",120,112,109,108,"GSW","MIA"
"0022000445","2021-02-18","1610612749","1610612761",96,110,94,94,"MIL","TOR"
"0022000447","2021-02-18","1610612758","1610612748",110,118,99,100,"SAC","MIA"
"0022000563","2021-02-19","1610612739","1610612743",103,120,94,95,"CLE","DEN"
"0022000451","2021-02-19","1610612738","1610612737",121,109,99,101,"BOS","ATL"
"0022000453","2021-02-19","1610612749","1610612760",98,85,95,96,"MIL","OKC"
"0022000454","2021-02-19","1610612750","1610612761",81,86,91,93,"MIN","TOR"
"0022000459","2021-02-20","1610612766","1610612744",102,100,98,97,"CHA","GSW"
"0022000460","2021-02-20","1610612741","1610612758",122,114,99,98,"CHI","SAC"
"0022000464","2021-02-20","1610612757","1610612764",111,118,105,103,"POR","WAS"
"0022000466","2021-02-21","1610612739","1610612760",101,117,95,97,"CLE","OKC"
"0022000468","2021-02-21","1610612761","1610612755",110,103,95,94,"TOR","PHI"
"0022000469","2021-02-21","1610612752","1610612750",103,99,94,94,"NYK","MIN"
"0022000472","2021-02-21","1610612746","1610612751",108,112,97,96,"LAC","BKN"
"0022000474","2021-02-22","1610612745","1610612741",100,120,99,98,"HOU","CHI"
"0022000475","2021-02-22","1610612760","1610612748",94,108,94,93,"OKC","MIA"
"0022000478","2021-02-22","1610612762","1610612766",132,110,106,105,"UTA","CHA"
"0022000369","2021-02-08","1610612763","1610612761",113,128,94,95,"MEM","TOR"
"0022000371","2021-02-08","1610612759","1610612744",105,100,102,103,"SAS","GSW"
"0022000373","2021-02-08","1610612743","1610612749",112,125,96,97,"DEN","MIL"
"0022000375","2021-02-09","1610612765","1610612751",122,111,95,95,"DET","BKN"
"0022000377","2021-02-09","1610612740","1610612745",130,101,97,97,"NOP","HOU"
"0022000379","2021-02-09","1610612762","1610612738",122,108,91,91,"UTA","BOS"
"0022000381","2021-02-09","1610612758","1610612755",111,119,105,105,"SAC","PHI"
"0022000384","2021-02-10","1610612742","1610612737",118,117,97,97,"DAL","ATL"
"0022000386","2021-02-10","1610612763","1610612766",130,114,97,98,"MEM","CHA"
"0022000385","2021-02-10","1610612741","1610612740",129,116,96,98,"CHI","NOP"
"0022000389","2021-02-10","1610612756","1610612749",125,124,97,97,"PHX","MIL"
"0022000392","2021-02-11","1610612745","1610612748",94,101,98,99,"HOU","MIA"
"0022000391","2021-02-11","1610612765","1610612754",95,111,89,90,"DET","IND"
"0022000394","2021-02-11","1610612757","1610612755",118,114,93,94,"POR","PHI"
"0022000396","2021-02-12","1610612764","1610612752",91,109,101,103,"WAS","NYK"
"0022000399","2021-02-12","1610612742","1610612740",143,130,99,97,"DAL","NOP"
"0022000412","2021-02-12","1610612738","1610612765",102,108,96,97,"BOS","DET"
"0022000402","2021-02-12","1610612762","1610612749",129,115,105,103,"UTA","MIL"
"0022000404","2021-02-12","1610612757","1610612739",129,110,101,100,"POR","CLE"
"0022000406","2021-02-13","1610612756","1610612755",120,111,94,94,"PHX","PHI"
"0022000408","2021-02-13","1610612752","1610612745",121,99,97,96,"NYK","HOU"
"0022000410","2021-02-13","1610612762","1610612748",112,94,102,101,"UTA","MIA"
"0022000413","2021-02-14","1610612761","1610612750",112,116,101,100,"TOR","MIN"
"0022000561","2021-02-14","1610612765","1610612740",123,112,92,93,"DET","NOP"
"0022000415","2021-02-14","1610612760","1610612749",114,109,100,101,"OKC","MIL"
"0022000416","2021-02-14","1610612743","1610612747",122,105,98,98,"DEN","LAL"
"0022000419","2021-02-14","1610612746","1610612739",128,111,101,101,"LAC","CLE"
"0022000421","2021-02-15","1610612764","1610612745",131,119,109,110,"WAS","HOU"
"0022000423","2021-02-15","1610612762","1610612755",134,123,102,102,"UTA","PHI"
"0022000425","2021-02-15","1610612746","1610612748",125,118,95,95,"LAC","MIA"
"0022000429","2021-02-16","1610612763","1610612740",113,144,103,104,"MEM","NOP"
"0022000431","2021-02-16","1610612750","1610612747",104,112,96,97,"MIN","LAL"
"0022000433","2021-02-16","1610612756","1610612751",124,128,95,95,"PHX","BKN"
"0022000438","2021-02-17","1610612738","1610612737",114,122,98,97,"BOS","ATL"
"0022000437","2021-02-17","1610612764","1610612743",130,128,102,100,"WAS","DEN"
"0022000564","2021-02-17","1610612741","1610612765",105,102,99,99,"CHI","DET"
"0022000562","2021-02-17","1610612763","1610612760",122,113,101,101,"MEM","OKC"
"0022000444","2021-02-17","1610612746","1610612762",96,114,103,101,"LAC","UTA"
"0022000446","2021-02-18","1610612747","1610612751",98,109,92,94,"LAL","BKN"
"0022000449","2021-02-19","1610612753","1610612744",124,120,104,104,"ORL","GSW"
"0022000450","2021-02-19","1610612755","1610612741",112,105,96,96,"PHI","CHI"
"0022000452","2021-02-19","1610612763","1610612765",109,95,97,97,"MEM","DET"
"0022000455","2021-02-19","1610612740","1610612756",114,132,101,101,"NOP","PHX"
"0022000457","2021-02-19","1610612746","1610612762",116,112,99,98,"LAC","UTA"
"0022000463","2021-02-20","1610612747","1610612748",94,96,96,95,"LAL","MIA"
"0022000462","2021-02-20","1610612763","1610612756",97,128,96,96,"MEM","PHX"
"0022000465","2021-02-21","1610612740","1610612738",120,115,107,108,"NOP","BOS"
"0022000467","2021-02-21","1610612753","1610612765",105,96,99,100,"ORL","DET"
"0022000470","2021-02-21","1610612737","1610612743",123,115,99,98,"ATL","DEN"
"0022000471","2021-02-21","1610612749","1610612758",128,115,104,104,"MIL","SAC"
"0022000476","2021-02-22","1610612742","1610612763",102,92,101,100,"DAL","MEM"
"0022000477","2021-02-22","1610612756","1610612757",132,100,95,94,"PHX","POR"
"0022000479","2021-02-22","1610612747","1610612764",124,127,113,115,"LAL","WAS"
"0022000480","2021-02-23","1610612739","1610612737",112,111,94,95,"CLE","ATL"
"0022000481","2021-02-23","1610612753","1610612765",93,105,99,100,"ORL","DET"
"0022000482","2021-02-23","1610612751","1610612758",127,118,101,101,"BKN","SAC"
"0022000483","2021-02-23","1610612752","1610612744",106,114,100,100,"NYK","GSW"
"0022000484","2021-02-23","1610612761","1610612755",102,109,98,98,"TOR","PHI"
"0022000485","2021-02-23","1610612742","1610612738",110,107,94,92,"DAL","BOS"
"0022000486","2021-02-23","1610612749","1610612750",139,112,106,104,"MIL","MIN"
"0022000487","2021-02-23","1610612743","1610612757",111,106,90,91,"DEN","POR"
"0022000488","2021-02-23","1610612746","1610612764",135,116,100,99,"LAC","WAS"
"0022000489","2021-02-24","1610612754","1610612744",107,111,105,106,"IND","GSW"
"0022000490","2021-02-24","1610612737","1610612738",127,112,96,96,"ATL","BOS"
"0022000491","2021-02-24","1610612739","1610612745",112,96,94,94,"CLE","HOU"
"0022000492","2021-02-24","1610612748","1610612761",116,108,91,92,"MIA","TOR"
"0022000493","2021-02-24","1610612741","1610612750",133,126,114,111,"CHI","MIN"
"0022000494","2021-02-24","1610612740","1610612765",128,118,100,98,"NOP","DET"
"0022000495","2021-02-24","1610612760","1610612759",102,99,99,98,"OKC","SAS"
"0022000496","2021-02-24","1610612756","1610612766",121,124,103,103,"PHX","CHA"
"0022000497","2021-02-24","1610612762","1610612747",114,89,91,92,"UTA","LAL"
"0022000498","2021-02-25","1610612755","1610612742",111,97,97,97,"PHI","DAL"
"0022000499","2021-02-25","1610612751","1610612753",129,92,103,103,"BKN","ORL"
"0022000500","2021-02-25","1610612752","1610612758",140,121,103,103,"NYK","SAC"
"0022000501","2021-02-25","1610612763","1610612746",122,94,98,98,"MEM","LAC"
"0022000502","2021-02-25","1610612743","1610612764",110,112,100,99,"DEN","WAS"
"0022000503","2021-02-25","1610612749","1610612740",129,125,102,102,"MIL","NOP"
"0022000506","2021-02-26","1610612761","1610612745",122,111,98,98,"TOR","HOU"
"0022000507","2021-02-26","1610612748","1610612762",124,116,101,101,"MIA","UTA"
"0022000509","2021-02-26","1610612763","1610612746",99,119,98,99,"MEM","LAC"
"0022000511","2021-02-26","1610612744","1610612766",130,121,109,111,"GSW","CHA"
"0022000513","2021-02-27","1610612755","1610612739",109,112,107,108,"PHI","CLE"
"0022000514","2021-02-27","1610612759","1610612740",117,114,96,95,"SAS","NOP"
"0022000504","2021-02-26","1610612765","1610612758",107,110,98,98,"DET","SAC"
"0022000508","2021-02-26","1610612741","1610612756",97,106,95,95,"CHI","PHX"
"0022000510","2021-02-26","1610612760","1610612737",118,109,97,95,"OKC","ATL"
"0022000512","2021-02-26","1610612747","1610612757",102,93,93,93,"LAL","POR"
"0022000517","2021-02-27","1610612764","1610612750",128,112,111,111,"WAS","MIN"
"0022000515","2021-02-27","1610612752","1610612754",110,107,101,101,"NYK","IND"
"0022000518","2021-02-27","1610612760","1610612743",96,126,99,101,"OKC","DEN"
"0022000520","2021-02-28","1610612749","1610612746",105,100,96,94,"MIL","LAC"
"0022000521","2021-02-28","1610612765","1610612752",90,109,94,94,"DET","NYK"
"0022000525","2021-02-28","1610612745","1610612763",84,133,110,111,"HOU","MEM"
"0022000526","2021-02-28","1610612750","1610612756",99,118,104,105,"MIN","PHX"
"0022000529","2021-03-01","1610612753","1610612742",124,130,101,101,"ORL","DAL"
"0022000531","2021-03-01","1610612741","1610612743",112,118,97,98,"CHI","DEN"
"0022000534","2021-03-01","1610612759","1610612751",113,124,100,101,"SAS","BKN"
"0022000535","2021-03-01","1610612757","1610612766",123,111,97,97,"POR","CHA"
"0022000537","2021-03-02","1610612738","1610612746",117,112,88,89,"BOS","LAC"
"0022000538","2021-03-02","1610612748","1610612737",80,94,86,86,"MIA","ATL"
"0022000540","2021-03-02","1610612749","1610612743",97,128,96,96,"MIL","DEN"
"0022000539","2021-03-03","1610612761","1610612765",105,129,96,96,"TOR","DET"
"0022000545","2021-03-03","1610612755","1610612762",131,123,111,112,"PHI","UTA"
"0022000544","2021-03-03","1610612753","1610612737",112,115,96,97,"ORL","ATL"
"0022000548","2021-03-03","1610612740","1610612741",124,128,101,103,"NOP","CHI"
"0022000550","2021-03-03","1610612757","1610612744",108,106,94,94,"POR","GSW"
"0022000552","2021-03-04","1610612738","1610612761",132,125,98,99,"BOS","TOR"
"0022000565","2021-03-04","1610612752","1610612765",114,104,91,90,"NYK","DET"
"0022000555","2021-03-04","1610612763","1610612749",111,112,103,105,"MEM","MIL"
"0022000556","2021-03-04","1610612759","1610612760",102,107,103,105,"SAS","OKC"
"0022000558","2021-03-04","1610612757","1610612758",123,119,96,95,"POR","SAC"
"0022000567","2021-03-10","1610612742","1610612759",115,104,94,93,"DAL","SAS"
"0022000569","2021-03-11","1610612751","1610612738",121,109,96,96,"BKN","BOS"
"0022000571","2021-03-11","1610612748","1610612753",111,103,98,97,"MIA","ORL"
"0022000573","2021-03-11","1610612749","1610612752",134,101,100,101,"MIL","NYK"
"0022000575","2021-03-11","1610612760","1610612742",116,108,92,93,"OKC","DAL"
"0022000577","2021-03-11","1610612757","1610612756",121,127,97,96,"POR","PHX"
"0022000579","2021-03-12","1610612764","1610612755",101,127,103,104,"WAS","PHI"
"0022000581","2021-03-12","1610612740","1610612739",116,82,96,98,"NOP","CLE"
"0022000585","2021-03-12","1610612747","1610612754",105,100,100,100,"LAL","IND"
"0022000587","2021-03-13","1610612751","1610612765",100,95,95,94,"BKN","DET"
"0022000589","2021-03-13","1610612764","1610612749",119,125,112,112,"WAS","MIL"
"0022000591","2021-03-13","1610612750","1610612757",121,125,98,99,"MIN","POR"
"0022000592","2021-03-13","1610612743","1610612742",103,116,90,91,"DEN","DAL"
"0022000594","2021-03-14","1610612744","1610612762",131,119,104,103,"GSW","UTA"
"0022000596","2021-03-14","1610612753","1610612748",97,102,97,98,"ORL","MIA"
"0022000598","2021-03-14","1610612745","1610612738",107,134,105,106,"HOU","BOS"
"0022000601","2021-03-14","1610612740","1610612746",135,115,102,101,"NOP","LAC"
"0022000603","2021-03-15","1610612764","1610612749",122,133,110,109,"WAS","MIL"
"0022000604","2021-03-15","1610612751","1610612752",117,112,96,96,"BKN","NYK"
"0022000606","2021-03-15","1610612743","1610612754",121,106,94,94,"DEN","IND"
"0022000608","2021-03-15","1610612744","1610612747",97,128,101,102,"GSW","LAL"
"0022000610","2021-03-16","1610612748","1610612739",113,98,90,91,"MIA","CLE"
"0022000612","2021-03-16","1610612741","1610612760",123,102,96,97,"CHI","OKC"
"0022000614","2021-03-16","1610612757","1610612740",125,124,100,99,"POR","NOP"
"0022000616","2021-03-17","1610612765","1610612761",116,112,95,97,"DET","TOR"
"0022000516","2021-02-27","1610612753","1610612762",109,124,95,94,"ORL","UTA"
"0022000519","2021-02-27","1610612751","1610612742",98,115,94,94,"BKN","DAL"
"0022000524","2021-02-28","1610612738","1610612764",111,110,103,102,"BOS","WAS"
"0022000522","2021-02-28","1610612748","1610612737",109,99,95,95,"MIA","ATL"
"0022000527","2021-02-28","1610612747","1610612744",117,91,107,106,"LAL","GSW"
"0022000528","2021-02-28","1610612758","1610612766",126,127,96,97,"SAC","CHA"
"0022000530","2021-03-01","1610612755","1610612754",130,114,106,106,"PHI","IND"
"0022000533","2021-03-01","1610612740","1610612762",129,124,104,105,"NOP","UTA"
"0022000532","2021-03-01","1610612745","1610612739",90,101,96,96,"HOU","CLE"
"0022000536","2021-03-02","1610612764","1610612763",111,125,107,108,"WAS","MEM"
"0022000541","2021-03-02","1610612759","1610612752",119,93,93,93,"SAS","NYK"
"0022000542","2021-03-02","1610612747","1610612756",104,114,92,93,"LAL","PHX"
"0022000543","2021-03-03","1610612739","1610612754",111,114,98,99,"CLE","IND"
"0022000546","2021-03-03","1610612745","1610612751",114,132,100,100,"HOU","BKN"
"0022000547","2021-03-03","1610612750","1610612766",102,135,109,110,"MIN","CHA"
"0022000549","2021-03-03","1610612742","1610612760",87,78,95,95,"DAL","OKC"
"0022000551","2021-03-03","1610612758","1610612747",123,120,95,94,"SAC","LAL"
"0022000554","2021-03-04","1610612764","1610612746",119,117,102,102,"WAS","LAC"
"0022000553","2021-03-04","1610612754","1610612743",103,113,96,97,"IND","DEN"
"0022000557","2021-03-04","1610612740","1610612748",93,103,90,90,"NOP","MIA"
"0022000185","2021-03-04","1610612756","1610612744",120,98,103,103,"PHX","GSW"
"0022000566","2021-03-10","1610612763","1610612764",127,112,110,108,"MEM","WAS"
"0022000568","2021-03-11","1610612766","1610612765",105,102,94,94,"CHA","DET"
"0022000570","2021-03-11","1610612761","1610612737",120,121,106,107,"TOR","ATL"
"0022000572","2021-03-11","1610612741","1610612755",105,127,101,101,"CHI","PHI"
"0022000574","2021-03-11","1610612740","1610612750",105,135,100,101,"NOP","MIN"
"0022000576","2021-03-11","1610612746","1610612744",130,104,109,109,"LAC","GSW"
"0022000578","2021-03-11","1610612758","1610612745",125,105,107,105,"SAC","HOU"
"0022000580","2021-03-12","1610612763","1610612743",102,103,96,96,"MEM","DEN"
"0022000582","2021-03-12","1610612741","1610612748",90,101,97,96,"CHI","MIA"
"0022000586","2021-03-13","1610612760","1610612752",97,119,98,97,"OKC","NYK"
"0022000588","2021-03-13","1610612766","1610612761",114,104,106,105,"CHA","TOR"
"0022000590","2021-03-13","1610612737","1610612758",121,106,94,93,"ATL","SAC"
"0022000194","2021-03-13","1610612756","1610612754",111,122,103,103,"PHX","IND"
"0022000593","2021-03-14","1610612760","1610612763",128,122,102,102,"OKC","MEM"
"0022000595","2021-03-14","1610612755","1610612759",134,99,97,98,"PHI","SAS"
"0022000597","2021-03-14","1610612737","1610612739",100,82,87,87,"ATL","CLE"
"0022000599","2021-03-14","1610612750","1610612757",114,112,97,97,"MIN","POR"
"0022000600","2021-03-14","1610612741","1610612761",118,95,102,102,"CHI","TOR"
"0022000602","2021-03-15","1610612766","1610612758",122,116,101,101,"CHA","SAC"
"0022000428","2021-03-15","1610612765","1610612759",99,109,94,94,"DET","SAS"
"0022000605","2021-03-15","1610612742","1610612746",99,109,91,91,"DAL","LAC"
"0022000607","2021-03-15","1610612756","1610612763",122,99,97,99,"PHX","MEM"
